            perf [006] 77434.277935729:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.277935729:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.277935729:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.277935729:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.277935729:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.277935729:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.277935729:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.277935729:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.277935729:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.277935729:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.277935732:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77434.277936765:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.277936765:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.277936766:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.278118740:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.278120287:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.278120287:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.278120287:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.278120287:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.278120287:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.278120287:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.278120287:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.278120287:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.278120287:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.278120287:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.278120287:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.278120292:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 2.40 (12/5) 
            perf [006] 77434.278121818:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.278121818:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.278121819:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.325546767:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 0.01 (1/82) 
            perf [006] 77434.325554410:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.325554410:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.325554410:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.325554410:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.325554410:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.325554410:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.325554410:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.325554410:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.325554410:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.325554410:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.325554410:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.325554439:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 0.34 (12/35) 
            perf [006] 77434.325555971:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.325555971:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.325555972:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.325713843:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.325715413:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.325715413:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.325715413:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.325715413:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.325715413:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.325715413:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.325715413:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.325715413:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.325715413:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.325715413:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.325715413:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.325715415:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77434.325716241:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.325716241:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.325716242:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.325848143:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.325849369:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.325849369:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.325849369:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.325849369:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.325849369:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.325849369:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.325849369:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.325849369:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.325849369:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.325849369:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.325849369:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.325849371:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77434.325851314:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.325851314:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.325851315:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.326000067:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.326001270:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.326001270:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.326001270:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.326001270:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.326001270:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.326001270:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.326001270:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.326001270:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.326001270:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.326001270:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.326001270:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.326001272:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77434.326002175:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.326002175:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.326002175:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.326268190:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.326269626:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.326269626:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.326269626:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.326269626:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.326269626:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.326269626:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.326269626:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.326269626:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.326269626:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.326269626:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.326269626:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.326269628:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77434.326270755:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.326270755:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.326270755:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.326409026:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.326410244:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.326410244:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.326410244:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.326410244:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.326410244:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.326410244:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.326410244:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.326410244:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.326410244:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.326410244:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.326410244:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.326410246:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77434.326411431:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.326411431:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.326411432:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.326546582:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.326547771:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.326547771:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.326547771:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.326547771:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.326547771:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.326547771:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.326547773:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974 	 IPC: 2.33 (7/3) 
            perf [006] 77434.326547773:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.326547773:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.326547773:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.326547773:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.326547774:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 2.50 (5/2) 
            perf [006] 77434.326548668:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.326548668:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.326548668:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.348635006:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 0.01 (1/78) 
            perf [006] 77434.348644727:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.348644727:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.348644727:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.348644727:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.348644727:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.348644727:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.348644727:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.348644727:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.348644727:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.348644727:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.348644727:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.348644762:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 0.34 (12/35) 
            perf [006] 77434.348646511:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.348646511:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.348646512:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.348831739:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.348833639:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.348833639:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.348833639:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.348833639:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.348833639:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.348833639:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.348833639:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.348833639:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.348833639:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.348833639:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.348833639:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.348833641:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77434.348834693:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.348834693:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.348834694:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.348997289:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.348998720:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.348998720:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.348998720:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.348998720:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.348998720:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.348998720:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.348998720:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.348998720:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.348998720:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.348998720:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.348998720:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.348998724:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 2.40 (12/5) 
            perf [006] 77434.348999943:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.348999943:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.348999944:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.349283620:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.349285220:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.349285220:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.349285220:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.349285220:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.349285220:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.349285220:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.349285220:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.349285220:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.349285220:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.349285220:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.349285220:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.349285223:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77434.349286299:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.349286299:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.349286300:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.349460835:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.349462254:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.349462254:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.349462254:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.349462254:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.349462254:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.349462254:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.349462254:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.349462254:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.349462254:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.349462254:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.349462254:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.349462257:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77434.349463320:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.349463320:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.349463321:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.349625577:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.349626963:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.349626963:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.349626963:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.349626963:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.349626963:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.349626963:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.349626963:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.349626963:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.349626963:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.349626963:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.349626963:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.349626965:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77434.349627960:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.349627960:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.349627961:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.349790216:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77434.349791544:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.349791544:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.349791544:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.349791544:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.349791544:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.349791544:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.349791544:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77434.349791544:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77434.349791544:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77434.349791544:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77434.349791544:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77434.349791546:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77434.349792509:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77434.349792509:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77434.349792510:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77434.505843026:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 0.00 (1/131) 
            perf [006] 77434.505857109:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77434.505857109:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77434.505857109:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77434.505857109:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77434.505857109:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77434.505857109:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77434.505857122:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974 	 IPC: 0.63 (7/11) 
